Image,I1,I2,I3,I4,I5,I6,Class
nd106 cloz12.tif,0.217740222,1.505335033,1.251565885,2.122907876,3.816950696,2.881682807,Corante
nd106 cloz12.tif,0.63423659,2.032384137,2.721038061,3.594259648,6.754858904,4.658535763,Corante
nd106 cloz12.tif,0.743944864,4.253948794,2.805733962,4.810730854,8.703885082,8.269093513,Corante
nd106 cloz12.tif,0.765293711,2.66207449,4.326386286,5.56395864,10.60630884,7.04957711,Corante
nd106 cloz12.tif,0.099722801,0.224336639,2.509602636,3.316948134,7.591673752,3.884839094,Corante
nd106 cloz12.tif,0.339223564,0.794265652,2.809148051,3.667048091,6.912410424,4.06889449,Corante
nd106 cloz12.tif,0.795640313,4.504175448,5.637420743,8.085975902,14.94973469,10.56366209,Corante
nd106 cloz12.tif,0.742002485,2.284286563,3.777768815,5.301982263,10.12232923,6.968701432,Corante
nd106 cloz12.tif,0.706944305,3.547572765,2.811388696,3.20449606,6.221690891,7.205394443,Corante
nd106 cloz12.tif,0.57248601,1.622311049,2.930777092,4.291632393,7.936204964,5.248846605,Corante
nd106 cloz12.tif,0.723637197,2.094750335,3.351588437,4.691834657,8.75062128,5.773626537,Corante
nd106 cloz12.tif,0.668233178,2.371999804,3.344046617,3.430857766,6.821795713,4.624269298,Corante
nd106 cloz12.tif,0.59066482,1.83028782,2.53548713,2.850694106,5.604609076,3.770910175,Corante
nd106 cloz12.tif,0.708154688,2.021328099,3.027168373,3.773596564,7.174251378,4.807902468,Corante
nd106 cloz12.tif,0.712981138,1.982460088,3.548184342,4.842906907,9.087800874,5.863064958,Corante
nd106 cloz12.tif,0.715946921,2.058224583,4.361417225,4.757469584,9.332669567,5.808645893,Corante
nd106 cloz12.tif,0.550538036,1.664499922,2.356300575,2.965084488,5.696129664,3.836410444,Corante
nd106 cloz12.tif,0.790264371,3.403381376,4.47673768,6.749887279,12.42511093,8.456960912,Corante
nd106 cloz12.tif,0.790425851,3.556899854,4.485198602,6.571955824,12.10824341,8.41011296,Corante
nd106 cloz12.tif,0.394543601,1.179004921,1.407219411,2.079589682,3.945816563,5.101985645,Corante
nd106 cloz12.tif,0.795994287,4.97601681,5.825709867,7.915206134,14.84105413,10.94051054,Corante
nd106 cloz12.tif,0.635804224,1.698015844,2.551234056,3.63077617,6.838900409,4.583285643,Corante
nd106 cloz12.tif,0.612251711,1.76802046,2.142564343,2.748669279,5.256818195,3.989624326,Corante
nd106 cloz12.tif,0.77394439,3.088270148,4.093932815,6.078103826,11.1657776,8.065616086,Corante
nd106 cloz12.tif,0.566036713,1.329360338,3.507511256,4.081278733,7.94080661,4.966161094,Corante
nd106 cloz12.tif,0.623911984,1.540409766,2.969763317,3.49986369,6.746074003,4.304822954,Corante
nd106 cloz12.tif,0.784995199,3.304709447,4.726443026,7.344252966,13.93109557,8.996840302,Corante
nd106 cloz12.tif,0.705115697,2.058204238,3.618976586,4.489871212,8.588379985,5.521292069,Corante
nd106 cloz12.tif,0.638941887,1.734094336,3.247235515,3.900628873,9.618654731,5.147936074,Corante
nd106 cloz12.tif,0.768795342,2.545132887,5.085608028,6.610490154,12.46004086,8.07410657,Corante
nd106 cloz12.tif,0.688098825,1.833690145,3.905462213,4.579809652,8.836374342,5.512651683,Corante
nd106 cloz12.tif,0.678986929,1.898160694,2.723492116,3.264800653,6.259376256,4.215997008,Corante
nd106 cloz12.tif,0.781997343,3.152190815,3.650538691,5.792616722,10.76015976,7.412217271,Corante
nd106 cloz12.tif,0.687001206,1.824444098,4.118970223,5.100448054,9.752206252,6.065137663,Corante
nd106 cloz12.tif,0.506282384,1.237318681,2.802838878,3.213546859,6.225036484,3.849664665,Corante
nd106 cloz12.tif,0.771467595,2.660596755,4.048899144,7.704809062,14.54860672,9.235254862,Corante
nd106 cloz12.tif,0.687198659,1.936580208,2.975682799,4.181629646,8.090477361,5.643608089,Corante
nd106 cloz12.tif,0.669978306,2.312217894,3.171310931,3.592636004,7.620004485,4.92927791,Corante
nd106 cloz12.tif,0.701268164,2.311581132,2.787225951,4.219065059,7.770893985,5.376986271,Corante
nd106 cloz12.tif,0.544689574,1.918545382,1.946166651,3.017715231,5.59866596,4.136258873,Corante
nd106 cloz12.tif,0.792159449,4.537837864,4.336075784,7.149394067,13.08781767,9.452054175,Corante
nd106 cloz12.tif,0.780632285,3.382192374,5.292297976,6.757169546,13.28667328,8.468831287,Corante
nd106 cloz12.tif,0.731432094,2.413312866,3.794809432,6.043984599,11.0690618,7.425161083,Corante
nd106 cloz12.tif,0.676784759,1.76801226,3.818655343,4.549524151,8.735764334,5.434301431,Corante
nd106 cloz12.tif,0.690156285,2.142015557,2.967658047,3.45373127,6.834852769,4.566828083,Corante
nd106 cloz12.tif,0.664916873,3.012111007,3.195920895,3.626386449,7.438840041,5.482029654,Corante
nd106 cloz12.tif,0.753637715,3.073891945,3.342093061,7.402358175,12.98103052,9.031274574,Corante
nd106 cloz12.tif,0.685157183,2.087517037,2.990343273,3.953698392,7.572201121,5.141060933,Corante
nd106 cloz12.tif,0.71841726,2.30255113,2.732699382,4.2179334,7.822046852,5.428583523,Corante
nd106 cloz12.tif,0.789383054,3.344773862,5.145503599,7.481626837,13.8936773,9.19363892,Corante
nd106 cloz12.tif,0.743686047,3.63203079,3.260818577,4.362909854,8.318491539,6.924175465,Corante
nd106 cloz12.tif,0.655069576,1.652030631,4.321621503,5.156145544,9.920175059,5.992112404,Corante
nd106 cloz12.tif,0.656722616,1.821096265,2.843781515,3.970565106,7.714089379,5.092533206,Corante
nd106 cloz12.tif,0.782776363,2.970962318,4.358679413,5.953603462,11.1104286,7.442441395,Corante
nd106 cloz12.tif,0.613146758,1.602648747,3.920037472,3.745549811,7.583792569,4.998786817,Corante
nd106 cloz12.tif,0.739091001,2.86599352,2.835145681,4.270155006,8.225783208,5.879550373,Corante
nd106 cloz12.tif,0.746721202,2.302579912,3.991362489,5.160463306,9.762792676,6.34390451,Corante
nd106 cloz12.tif,0.672116425,1.768982984,4.216653241,5.467606774,10.31004462,6.444924622,Corante
nd106 cloz12.tif,0.600525427,1.846369258,2.214827091,2.882255679,5.430882695,3.848457704,Corante
nd106 cloz12.tif,0.713060954,2.510301859,2.953651077,3.375111551,6.58085252,4.714060845,Corante
nd106 cloz12.tif,0.544578342,1.931816733,1.732140596,2.177885904,4.13425251,3.232972696,Corante
nd106 cloz12.tif,0.15733355,0.431062749,2.398399347,2.780955165,5.373280646,3.049574044,Corante
nd106 cloz12.tif,0.747340214,2.329674596,3.472962595,5.187605922,9.544921986,6.457022763,Corante
nd106 cloz12.tif,0.547762009,1.407931623,2.63296804,3.194954406,6.226326039,4.085423853,Corante
nd106 cloz12.tif,0.729916714,2.163998316,3.483737237,4.593545814,9.032294548,5.992362402,Corante
nd106 cloz12.tif,0.72084192,2.014267041,3.745183155,5.048268976,11.04562512,6.660068975,Corante
nd106 cloz12.tif,0.766207477,2.899396547,3.53751666,5.041918758,9.530012752,6.503484499,Corante
nd106 cloz12.tif,0.771833713,3.844879211,3.209602671,5.551117133,9.998877463,7.80144638,Corante
nd106 cloz12.tif,0.784566576,3.452788683,3.627773182,6.855103868,12.20563174,8.581793907,Corante
nd106 cloz12.tif,0.753924481,3.108688886,2.989149894,4.830615424,8.840183006,6.843171445,Corante
nd106 cloz12.tif,0.341880806,1.05013534,1.217378373,1.701654529,3.18886398,2.300296406,Corante
nd106 cloz12.tif,0.737637143,2.612180031,3.10481361,4.998520691,9.739982821,6.31837741,Corante
nd106 cloz12.tif,0.699245,1.978658801,3.607853076,4.798813057,9.065196723,5.857138098,Corante
nd106 cloz12.tif,0.760703168,2.893686187,3.172401497,6.271622065,11.18116803,7.740483955,Corante
nd106 cloz12.tif,0.699816018,2.045517159,3.119898461,3.951012366,7.574414276,5.652317034,Corante
nd106 cloz12.tif,0.729481869,2.115058631,3.473064703,4.851203804,9.334350997,6.245005915,Corante
nd106 cloz12.tif,0.718776412,2.365413463,3.397662472,4.246345705,8.086491046,5.573171723,Corante
nd106 cloz12.tif,0.720115533,3.072820681,3.285059416,3.583995141,7.083577648,5.256885197,Corante
nd106 cloz12.tif,0.721416603,2.406750345,3.086583424,4.80347727,8.984884702,6.04645252,Corante
nd106 cloz12.tif,0.755144646,2.623141036,3.552954254,4.486026173,8.600374618,6.90766191,Corante
nd106 cloz12.tif,0.538283117,1.345579583,2.049072127,2.314023885,4.496951628,2.9901818,Corante
nd106 cloz12.tif,0.696303006,2.063182917,2.994655569,3.765305606,7.233126085,4.948713016,Corante
nd106 cloz12.tif,0.652583048,1.90235855,2.405151034,3.405664423,6.390762392,4.517385921,Corante
nd106 cloz12.tif,0.58535626,1.860442791,2.699224537,3.090715376,7.102861001,4.55787474,Corante
nd106 cloz12.tif,0.406051655,1.317607478,1.484895713,2.012301682,3.96994148,2.935745985,Corante
nd106 cloz12.tif,0.756443669,2.470760728,5.445357852,6.483480453,12.49302159,7.914951248,Corante
nd106 cloz12.tif,0.543195665,1.600370782,2.939471717,3.996975541,7.768896772,5.039078831,Corante
nd106 cloz12.tif,0.69374504,2.438045777,2.690739527,4.013565732,7.503123727,5.321461356,Corante
nd106 cloz12.tif,0.650284719,2.175909757,2.66397748,3.920035428,7.244847805,5.10570649,Corante
nd106 cloz12.tif,0.466094489,1.129229016,2.114918771,2.435327473,4.710456683,3.007288726,Corante
nd106 cloz12.tif,0.523207451,1.286632689,2.125120934,2.572067255,4.928142442,3.238291991,Corante
nd106 cloz12.tif,0.780359577,2.876432898,8.127238291,7.202853605,16.2661896,8.889077369,Corante
nd106 cloz12.tif,0.772574911,3.235195667,3.6009322,7.377922894,13.41566136,9.26570365,Corante
nd106 cloz12.tif,0.449052305,1.030836209,2.064325573,2.258438605,4.419972116,2.785175247,Corante
nd106 cloz12.tif,0.788490333,3.919308137,5.007952159,6.395074647,12.41200166,8.704453427,Corante
nd106 cloz12.tif,0.495217625,1.33401789,2.924049399,4.189301729,8.220087887,5.053106809,Corante
nd106 cloz12.tif,0.643499149,1.953352249,2.696423552,3.438960594,8.101826414,4.455498532,Corante
nd106 cloz12.tif,0.709707923,2.334028531,2.896731204,4.605771259,8.41766491,7.066929312,Corante
nd106 cloz12.tif,0.629347733,1.574967594,3.692313454,4.577085346,8.779037659,5.389462379,Corante
nd106 cloz12.tif,0.58872912,1.616728055,2.768992685,3.336040169,6.476404967,4.442149817,Corante
nd106 cloz12.tif,0.652202046,1.741143551,2.812079378,3.653949977,7.11633504,5.282305521,Corante
nd106 cloz12.tif,0.55072671,1.336418989,2.949516869,3.712561004,7.35315884,5.742810608,Corante
nd106 cloz12.tif,0.737086944,2.268415718,3.1442323,4.629913872,9.031800812,6.051474292,Corante
nd106 cloz12.tif,0.672120721,1.947620214,2.569254922,3.648167409,7.126157634,5.279847769,Corante
nd106 cloz12.tif,0.767859781,2.616846316,4.091258521,5.594390799,11.67299831,7.529723977,Corante
nd106 cloz12.tif,0.557801199,1.392390975,2.939560394,3.828150157,7.232096896,4.524346933,Corante
nd106 cloz12.tif,0.773670264,2.910697972,4.740370681,6.465634898,12.16495426,7.999213816,Corante
nd106 cloz12.tif,0.74399427,2.242846415,4.031197145,5.081990425,9.693051059,6.220254797,Corante
nd106 cloz12.tif,0.685406384,2.008785743,4.142321873,6.057234074,11.67717424,7.095593189,Corante
nd106 cloz12.tif,0.491862292,1.354066336,3.703071899,3.64815734,7.51222941,4.464437249,Corante
nd106 cloz12.tif,0.565153719,1.342282923,4.011729674,4.382135919,8.610577344,5.179116172,Corante
nd106 cloz12.tif,0.696675806,2.036151177,3.12571055,3.661597822,7.069012424,4.748098522,Corante
nd106 cloz12.tif,0.449121709,1.400071335,1.440367983,2.069321918,3.84446197,2.810519723,Corante
nd106 cloz12.tif,0.758703393,2.799679952,3.690398397,5.98259901,10.81910218,7.855331589,Corante
nd106 cloz13.tif,0.743559757,3.681604788,3.683678952,4.276812365,8.265195859,6.275076486,Corante
nd106 cloz13.tif,0.782747008,3.649606513,3.785569287,6.310660739,11.46226594,8.225584314,Corante
nd106 cloz13.tif,0.152379401,0.504519103,0.591354115,1.058082568,1.911522448,1.407529721,Corante
nd106 cloz13.tif,0.352598518,1.961030759,1.033047389,2.072300936,3.915321699,3.658460852,Corante
nd106 cloz13.tif,0.726563511,2.913949572,3.535307086,3.887142004,7.836309471,5.364444592,Corante
nd106 cloz13.tif,0.44061944,1.126499396,2.046295423,3.011366343,5.54748533,3.578683583,Corante
nd106 cloz13.tif,0.239048348,0.829797666,1.242493921,1.89181364,3.761414008,2.515651286,Corante
nd106 cloz13.tif,0.703901354,2.114571951,3.194557681,4.456194699,8.326588288,5.538583371,Corante
nd106 cloz13.tif,0.323868008,1.517031427,2.060746142,2.460346439,4.720919785,3.229836799,Corante
nd106 cloz13.tif,0.714838889,3.495643545,2.649471152,4.286358505,8.22915077,6.185827579,Corante
nd106 cloz13.tif,0.226575524,0.493989164,2.133730347,2.306995638,4.529094506,2.587060201,Corante
nd106 cloz13.tif,0.339996392,0.784276243,3.226719003,3.400263785,6.721762746,3.884976476,Corante
nd106 cloz13.tif,0.665679476,2.353066117,2.324226726,3.790861119,7.093011783,5.377518601,Corante
nd106 cloz13.tif,0.792919164,4.175019677,4.79284782,7.357198476,14.21688838,10.23984381,Corante
nd106 cloz13.tif,0.746749484,2.343708941,5.585245644,5.578107617,11.26680014,7.134604208,Corante
nd106 cloz13.tif,0.531250109,1.618834137,2.596116215,3.21624408,6.831645232,4.370784658,Corante
nd106 cloz13.tif,0.319930935,0.735723831,2.585134956,3.25172035,6.808636302,4.19472865,Corante
nd106 cloz13.tif,0.746516552,2.475402314,3.745084071,5.056373475,9.57311409,6.320079865,Corante
nd106 cloz13.tif,0.557659699,1.603922119,2.307531427,2.786754948,5.47459057,3.964052808,Corante
nd106 cloz13.tif,0.673821162,2.309520978,3.140548442,3.441673543,6.780988922,4.596699043,Corante
nd106 cloz13.tif,0.519233378,1.575566964,1.970287109,2.31813439,4.493494306,3.111764971,Corante
nd106 cloz13.tif,0.72741553,2.143462415,3.153563996,4.1161601,7.753467385,5.214229554,Corante
nd106 cloz13.tif,0.714863248,2.077677788,3.640447936,4.582473359,9.162610268,6.534389373,Corante
nd106 cloz13.tif,0.651656761,1.765161611,2.938546171,3.369334847,6.526841192,4.2594134,Corante
nd106 cloz13.tif,0.301328988,1.628657089,1.135442928,1.394063203,3.097283321,2.350146312,Corante
nd106 cloz13.tif,0.575523879,1.967620352,2.401561142,2.930678316,6.15807874,4.072852346,Corante
nd106 cloz13.tif,0.788737152,3.139638637,4.266685459,6.395633019,11.88289935,8.027229529,Corante
nd106 cloz13.tif,0.111586897,0.482779748,0.612855623,0.738701513,1.419899196,1.095769358,Corante
nd106 cloz13.tif,0.790569918,3.500416608,4.620575535,7.142420683,13.11998955,9.030794642,Corante
nd106 cloz13.tif,0.795116816,4.901643664,5.693727173,7.904427424,14.7348105,10.37680096,Corante
nd106 cloz13.tif,0.586462364,1.393262454,3.487971527,4.039693845,7.844427664,4.872071419,Corante
nd106 cloz13.tif,0.677725952,1.789308554,3.257845393,3.93039915,7.529758436,4.856279992,Corante
nd106 cloz13.tif,0.508200545,1.352272023,2.506213265,3.032518738,6.076826602,4.0974656,Corante
nd106 cloz13.tif,0.628972645,1.554148402,3.069813845,3.617683478,6.965677969,4.405735895,Corante
nd106 cloz13.tif,0.776786964,4.926029138,3.714323287,5.356034251,9.974564416,8.264622604,Corante
nd106 cloz13.tif,0.546129549,1.420536052,2.040844998,2.317818845,4.498113094,3.030297065,Corante
nd106 cloz13.tif,0.698006547,2.170125364,2.889616378,3.801412511,7.171083068,4.916581864,Corante
nd106 cloz13.tif,0.697795473,1.857980215,3.642013313,4.419933928,8.468194571,5.403501794,Corante
nd106 cloz13.tif,0.748258452,2.428266107,3.513021453,4.988050343,9.238588155,6.205448286,Corante
nd106 cloz13.tif,0.688982678,1.848289339,3.874739277,4.544862548,8.767343086,5.588668703,Corante
nd106 cloz13.tif,0.719506926,2.250036956,4.035924582,4.131846206,8.218080115,5.28039814,Corante
nd106 cloz13.tif,0.7874034,3.401471928,3.925930409,7.468621482,13.60448788,9.440300573,Corante
nd106 cloz13.tif,0.358003078,1.186952894,2.421934151,2.242884803,4.59031539,2.845744773,Corante
nd106 cloz13.tif,0.772044694,2.631989984,3.89677883,6.105673029,11.16959691,7.526520559,Corante
nd106 cloz13.tif,0.701094368,3.260090689,2.856460474,4.296578481,8.386618452,5.983844236,Corante
nd106 cloz13.tif,0.706213273,2.322912933,2.673457192,4.469952371,8.082573577,5.650202945,Corante
nd106 cloz13.tif,0.670627521,2.100498882,2.462205042,3.528432432,6.611114144,4.738464169,Corante
nd106 cloz13.tif,0.785182079,3.428913752,4.380252933,5.874708123,11.58874545,7.943539784,Corante
nd106 cloz13.tif,0.766886554,2.666151779,4.640501865,5.856496306,11.31364852,8.340638287,Corante
nd106 cloz13.tif,0.744836267,2.498620429,3.491520719,4.817806735,8.982997194,6.223443269,Corante
nd106 cloz13.tif,0.718866953,2.892189049,3.680126479,4.42098058,8.478625217,6.270469102,Corante
nd106 cloz13.tif,0.692591835,1.872431109,3.923115021,4.464682647,8.664133946,5.438764672,Corante
nd106 cloz13.tif,0.666234877,1.900673165,3.014049783,3.435084876,6.803496572,4.421546726,Corante
nd106 cloz13.tif,0.516105631,1.193147775,3.529364761,3.904460325,7.641441791,4.631070112,Corante
nd106 cloz13.tif,0.650756576,2.677109914,2.995225013,3.384882303,7.015076578,5.044713576,Corante
nd106 cloz13.tif,0.756564261,2.551419292,3.971315365,5.862806135,11.01249129,7.280514005,Corante
nd106 cloz13.tif,0.657088742,1.87922261,2.862074283,3.734072813,7.07791029,4.761397851,Corante
nd106 cloz13.tif,0.462491115,1.058360446,2.282945424,2.734090513,5.261759787,3.373901884,Corante
nd106 cloz13.tif,0.760753164,2.882819625,3.180813018,4.966019005,10.17403268,6.840830224,Corante
nd106 cloz13.tif,0.784556432,3.200870013,4.235892122,6.623304551,12.16372442,8.272923133,Corante
nd106 cloz13.tif,0.583451216,1.609459496,3.396870578,3.766043851,7.586280887,5.142758112,Corante
nd106 cloz13.tif,0.657726181,1.773086985,2.85574041,3.705377316,7.242122721,5.190389565,Corante
nd106 cloz13.tif,0.586085187,2.580872843,2.076330195,3.180400819,5.809051382,4.498321964,Corante
nd106 cloz13.tif,0.45351091,1.159426357,1.839439442,2.458571221,4.75348269,3.444551882,Corante
nd106 cloz13.tif,0.65462537,1.96433087,3.030978934,3.089441362,6.153876163,4.073186723,Corante
nd106 cloz13.tif,0.752679908,2.770270908,3.691618942,4.690148638,9.49270569,6.205275397,Corante
nd106 cloz13.tif,0.645664073,1.63221227,3.679467675,4.61771346,9.103935481,5.663651562,Corante
nd106 cloz13.tif,0.647462029,1.866623636,2.946092246,3.114165421,6.144956349,4.109413511,Corante
nd106 cloz13.tif,0.24153586,0.754728777,1.778805641,1.824797402,3.636510084,2.285958397,Corante
nd106 cloz13.tif,0.731312599,2.459116309,3.146007373,3.81045883,7.468853871,5.3869095,Corante
nd106 cloz13.tif,0.770781743,2.741543989,3.660926482,5.554582413,10.16369678,6.942459664,Corante
nd106 cloz13.tif,0.272422798,0.816726508,1.326359785,2.380724067,4.405262849,2.938097568,Corante
nd106 cloz13.tif,0.683033103,2.594883871,2.459188753,3.838015694,6.9883846,5.147272097,Corante
nd106 cloz13.tif,-0.059391888,-0.025980961,0.479100825,0.859599676,1.571249133,0.963973411,Corante
nd106 cloz13.tif,0.755736862,2.558822219,3.376738563,4.561025513,8.789077249,5.996654682,Corante
nd106 cloz13.tif,0.774948266,3.383716344,3.332305261,5.539547768,9.981257031,7.271343514,Corante
nd106 cloz13.tif,0.771289707,3.235387197,3.517197249,5.611296951,10.27648058,7.414003622,Corante
nd106 cloz13.tif,0.769088701,2.906836917,4.203094424,6.598586308,13.22850243,8.655217584,Corante
nd106 cloz13.tif,0.698487622,2.042552444,3.038740755,3.689900402,7.070018635,4.9253539,Corante
nd106 cloz13.tif,0.687862393,1.932200359,3.504461209,4.50840018,9.343696771,5.677853036,Corante
nd106 cloz13.tif,0.781631809,3.762179647,4.727468706,5.37012561,10.68033695,7.354349452,Corante
nd106 cloz13.tif,0.69139868,2.3774587,2.85489246,4.648955968,8.692967889,6.261893239,Corante
nd106 cloz13.tif,0.763616493,2.547753284,5.008221828,6.177874556,11.89081959,7.525536567,Corante
nd106 cloz13.tif,0.504285277,1.244789998,2.250170142,2.664465122,5.122892012,3.289059299,Corante
nd106 cloz13.tif,0.576054665,1.850277722,2.643909729,2.987026789,6.623642621,4.567091217,Corante
nd106 cloz13.tif,0.518541721,2.096399421,2.005370814,2.299730036,4.523833392,3.347991226,Corante
