I1,I2,I3,I4,I5,I6,Class
0.65576245,2.351266056,3.319986518,4.743718227,8.815384144,6.2079331,Corante
0.6197688,2.63739487,2.211598223,4.626571255,8.075280616,6.041470098,Corante
0.770320447,2.602119524,4.526111215,6.113811876,11.55808155,7.442383168,Candida
0.384416623,0.966130561,3.006313917,3.287510614,6.437541517,3.78824465,Candida
0.785024918,24.81406084,20.33866169,20.31457664,40.64119662,32.72482713,Candida
0.550254115,1.56494156,2.076655237,2.909924307,5.417194409,3.775370882,Candida
0.752577651,2.260495868,4.636090928,5.815206374,11.2413707,7.523384871,Candida
0.582131643,1.947388597,2.171570224,3.169664643,5.898242316,4.144934471,Corante
0.778284249,2.990168216,4.222520438,5.657099837,10.78331083,7.443548398,Corante
0.738342986,2.706810683,2.876295065,4.335506605,8.514230568,7.326041836,Corante
0.770851228,2.504365745,5.377269493,7.715754521,14.4825906,9.258909625,Candida
0.676762964,2.991247257,2.766164,3.975201759,7.622136201,6.708348352,Candida
0.707995317,2.558276758,3.367411015,4.763605372,9.553581167,6.093346045,Candida
0.403738651,1.081280806,1.953730129,2.590622862,5.089891993,3.723926396,Corante
0.705517404,2.189313215,2.653889629,4.028977271,7.63128287,5.355018887,Candida
0.506531147,1.489478092,2.107591877,3.033834409,5.784590005,3.804766864,Corante
0.770939713,2.928115689,3.656161143,5.272605222,9.841712496,6.790320246,Corante
0.711521029,1.934901938,3.91626467,4.62559798,8.896786881,5.59657235,Candida
0.564330026,1.658986332,2.749351381,3.435933043,7.051969421,4.577801841,Candida
0.641791842,2.232636088,2.825815558,3.016935022,6.006461155,4.133549817,Candida
0.700022046,1.901692759,22.22271844,23.03489763,47.73416628,24.41490315,Candida
0.762179799,2.509158746,3.683659384,5.726111245,10.56807713,7.072726769,Candida
0.550093838,2.455314256,2.043320584,3.232375282,6.665911242,5.001176182,Corante
0.710685932,1.982617741,3.544381614,4.396577425,8.409539317,5.408837536,Corante
0.672178495,1.726597872,3.840232711,4.420438625,8.551921006,5.311964674,Candida
0.683480149,2.026828977,2.985554682,4.314537092,10.4357126,5.871468048,Corante
0.726574811,2.544836863,3.610138148,4.39744555,8.456079313,6.974642143,Corante
0.63373391,2.108526037,3.094042155,3.811783958,7.385747162,5.507869655,Corante
0.700022046,1.901692759,19.76732238,19.90503991,39.74220241,20.89841651,Candida
0.511943279,1.423683282,2.422830494,3.179469674,6.224977451,4.376412766,Corante
0.700022046,1.901692759,21.08736328,21.1249667,42.2311499,22.08574565,Candida
0.731256896,2.232756359,3.176599826,4.131759987,7.838109298,5.295506557,Candida
0.715202774,3.000959657,3.078072217,4.718943541,8.694501383,6.220324322,Corante
0.663081593,2.092498374,2.939811592,3.583043546,6.854299438,4.639470156,Candida
0.75825554,2.317744047,4.321836611,5.51675513,10.4360571,6.675648533,Candida
0.785024918,23.84613035,18.67291411,18.4211842,36.99257261,30.40575637,Corante
0.639948708,2.310842995,2.638325068,3.69130925,7.045030242,4.888595196,Corante
0.72711021,2.21776107,3.699344467,4.219960367,8.280779773,5.43774245,Candida
0.721801283,1.983024667,4.63964181,5.913287926,11.60109098,7.180231105,Candida
0.709266489,3.231189708,3.558392163,4.119363525,9.927230703,5.905396283,Corante
0.728307809,2.047679699,4.369680806,5.752704577,10.90068175,6.818316714,Candida
0.492544152,1.584890906,1.977907425,2.522503087,4.93292635,3.771257131,Corante
0.32620752,1.462287555,1.408735384,1.804849608,3.424653095,2.740243963,Corante
0.718928794,2.043579771,3.695458234,4.474056388,8.573319821,5.558373292,Candida
0.776616498,2.972526508,3.757154259,5.071026715,9.693994725,7.117802491,Candida
0.626359558,2.100648005,2.651310536,4.075788175,7.915699953,5.690744786,Candida
0.674322774,2.515384856,2.775783502,3.681273014,7.236404931,5.078525681,Candida
0.762669366,2.376192621,4.217881921,5.412789562,10.22910813,6.603462214,Candida
0.785024918,23.6523083,18.50176251,18.50463371,37.0085775,30.34380411,Candida
0.671570935,2.097823196,3.147449226,3.63390938,7.476111197,4.743646233,Corante
0.687001206,1.824444098,4.118970223,5.100448054,9.752206252,6.065137663,Corante
0.789073526,3.184905159,4.255477981,6.205439947,12.56282753,8.312492761,Corante
0.469363435,1.16499274,2.314456113,2.593063784,5.046939462,3.180899741,Corante
0.252732686,0.729481058,1.309933542,1.957268233,3.743211936,2.846123899,Corante
0.083285432,0.213269846,0.694214699,0.762823755,1.491367145,0.872014461,Corante
0.686241849,3.492879052,2.650531875,3.65258122,6.924559822,5.54621676,Candida
0.785024918,26.25444099,22.3079704,22.01603665,44.19467272,35.21087905,Candida
0.704585711,1.897023104,4.563630696,5.567786827,11.95786995,8.249192385,Candida
0.778778851,2.722577205,4.622533835,6.224697358,11.84198566,7.659512046,Candida
0.634427098,1.669051079,2.607121835,3.242804224,6.172672097,4.083511613,Candida
0.696303006,2.063182917,2.994655569,3.765305606,7.233126085,4.948713016,Corante
0.68323013,1.983380702,2.743832561,3.933027141,8.316939871,5.275201212,Candida
0.387360284,0.972152195,20.80046557,20.79076362,41.58637836,23.26717935,Candida
0.690445406,1.902602835,3.334577554,4.395652843,8.296181261,5.383203746,Corante
0.624194226,2.675725288,2.512400702,4.362610124,7.875124284,5.757359805,Corante
0.729916714,2.163998316,3.483737237,4.593545814,9.032294548,5.992362402,Corante
0.613922535,1.637512766,3.472412407,4.32638151,8.665599304,6.474340359,Corante
0.708478036,1.905733265,4.877268994,5.895266925,11.51081572,7.367172861,Candida
0.490272574,1.505854372,2.169419213,2.824012994,5.498257801,3.723505943,Corante
0.731080052,2.370640547,3.352786706,4.690455296,8.883264798,5.877663722,Corante
0.785024918,23.6523083,18.56704318,18.48846826,37.01646621,30.32415319,Candida
0.630576904,1.847839632,2.879449556,3.624996622,6.915921968,4.679469262,Candida
0.571054299,2.407789283,1.876691611,3.419897213,6.497306512,4.649879241,Corante
0.736935263,3.099003902,3.912689919,4.272132962,8.559064852,5.861989126,Corante
0.387360284,0.972152195,19.40323575,19.62385227,39.13838623,20.64086014,Corante
0.738907069,2.181470044,4.075159818,5.261592475,9.943358612,6.459883894,Corante
0.237946301,0.738670745,1.349162661,2.168883131,4.649855242,2.972129223,Candida
0.699384324,2.382886646,2.928314946,4.844167414,8.808323515,6.700797669,Corante
0.739456762,2.134143972,4.512973832,5.960984161,11.34691321,7.218311203,Candida
0.775459301,3.98074247,5.033066492,5.467942176,10.73159822,7.578903948,Candida
0.609019777,1.541250107,3.51082497,4.030375531,8.042251801,4.991884455,Corante
0.785024918,25.05024023,19.72915698,20.10507243,40.56450783,33.70694683,Candida
0.74802831,4.326555174,3.575068408,3.889378008,7.634506085,6.363604326,Corante
0.33669577,1.031595661,1.561321811,1.644790616,3.248078166,2.167945965,Candida
0.7711359,2.869270978,4.479190236,6.590439647,12.31926493,8.03053973,Corante
0.716440499,2.33395109,3.785629255,4.263488803,8.289016991,5.47214883,Corante
0.723705324,1.996369417,4.289726685,5.162156628,9.898837968,6.200523976,Candida
0.700022046,1.901692759,21.80951337,22.70327062,45.25547361,23.80440304,Candida
0.68294992,2.687146045,2.535596971,3.819466204,9.087641556,5.369109801,Corante
0.63407896,2.428639851,2.315581632,4.071695381,7.537757898,5.924046625,Corante
0.46786938,1.397246618,3.249902492,3.74110878,8.073720696,4.482083497,Corante
0.733831724,2.253569439,3.769139469,5.928941767,10.77809705,7.318258707,Corante
0.76214631,2.366188894,4.285373366,5.516151152,10.42057254,6.704118958,Candida
0.785024918,26.25444099,21.44385992,21.53197098,43.03710921,34.6900306,Candida
0.342539259,0.953163393,1.223633667,2.186940852,3.983379139,2.753574981,Corante
0.636676385,3.665280955,2.600830911,3.282025626,7.881467478,5.34564714,Corante
0.727978557,2.130875175,3.548598095,5.115256756,9.83707666,6.8623352,Corante
0.785024918,23.84613035,18.46213978,18.44008446,37.11836288,30.54372102,Candida
0.387360284,0.972152195,18.72618829,19.2803039,39.40797366,19.82622501,Candida
0.611786459,1.704362481,2.494836223,3.27912415,6.195093665,4.144254333,Candida
0.664916873,3.012111007,3.195920895,3.626386449,7.438840041,5.482029654,Corante
0.755844945,2.481755472,3.583338069,4.864513281,9.08855049,6.162423913,Corante
0.422276084,1.07159885,3.342233786,4.464790191,9.047288879,5.231244311,Corante
0.629130615,2.253542005,2.608870812,3.583957088,7.440813427,4.883695117,Candida
0.667147854,2.481625086,2.57941725,3.435643813,6.835820023,4.686283929,Corante
0.50761278,1.499541926,1.492934056,1.652255823,3.225038255,2.403203849,Corante
0.320322219,0.965058704,1.77492589,2.829883761,5.139470365,3.96851085,Corante
0.739436883,2.286506657,3.234588847,4.635790115,8.60487419,5.809015684,Candida
0.764856592,3.383006307,2.990814303,5.197833591,9.835680892,7.56431638,Corante
0.779347265,2.912064072,4.030497473,5.711724392,10.71311225,7.229824262,Candida
0.614528173,1.596992506,2.424228,3.635285288,6.73499954,4.467246786,Corante
0.61909828,1.557203945,2.984763665,3.829629285,7.410243752,4.780412923,Candida
0.54408068,1.316944087,3.079430598,3.955718699,7.650390275,5.154445506,Candida
0.786718934,3.465372177,3.684854394,6.138031834,11.53100371,7.957427261,Candida
0.709707923,2.334028531,2.896731204,4.605771259,8.41766491,7.066929312,Corante
0.664427484,1.79761336,20.20062961,20.44780879,41.30977155,21.35493187,Candida
0.420437589,1.283613271,1.991283976,4.665976262,8.309003813,5.319607878,Corante
0.627977831,2.274994975,3.67683909,3.095625905,6.812898951,4.308882516,Corante
0.583691607,1.956653462,2.789478846,3.540116149,6.707642867,4.525937219,Candida
0.42866566,1.430096484,1.754316524,2.781683773,5.36442649,3.66282249,Corante
0.726189009,2.010659753,4.454486316,5.516950385,10.6767254,6.893832588,Candida
0.465483297,1.252394425,2.022316703,2.901740725,5.546533394,3.759491307,Corante
0.335027211,0.867698912,1.904447843,2.495687451,4.820367367,3.149865032,Corante
0.699245,1.978658801,3.607853076,4.798813057,9.065196723,5.857138098,Corante
0.613661951,1.603179058,4.601968234,4.08351118,8.491239563,5.004089,Candida
0.55682524,1.494238951,2.684502938,3.403248683,6.529545362,4.282391638,Corante
0.581892433,2.500374741,2.363646252,2.808196385,5.637119559,4.24593589,Corante
0.667585347,1.930193787,2.46423971,3.255258214,6.116886127,4.224139103,Candida
0.4695439,1.650997978,1.311285048,1.776354346,3.323426918,2.60261186,Corante
0.785024918,25.05024023,20.11443635,20.19817117,40.59345248,33.04301994,Candida
0.700022046,1.901692759,19.91638089,19.92472964,39.8452851,20.87768852,Corante
0.653975585,1.636671673,4.399339491,5.472110748,11.12356307,6.671737468,Candida
0.785024918,25.05024023,19.9724614,19.64169031,39.45407729,32.18098292,Candida
0.762665064,2.624032563,3.222997396,4.660398577,8.70141356,6.12264494,Corante
0.664525016,1.732832374,2.92510996,3.862012353,7.547558146,5.359033782,Candida
0.59930255,1.760952528,2.352726524,4.046043235,7.245580673,5.012641447,Corante
0.594245201,1.769615984,2.151899022,3.217568736,6.31760456,5.270233595,Candida
0.64402766,1.58981884,3.827703611,4.330175508,8.409534667,5.127595952,Candida
0.750518582,2.294161098,3.571745009,4.729023135,8.894313879,5.912471965,Candida
0.615222221,1.605433442,3.456051016,4.566894936,8.636677776,6.131794458,Corante
0.76848605,2.462070843,4.813883894,6.098223262,11.59047245,7.38201364,Candida
0.782240079,3.230712511,3.937258024,6.737659774,12.47407743,8.405522014,Corante
0.761663321,2.369646631,4.143099452,5.257907829,9.958439752,6.442736676,Candida
0.743559757,3.681604788,3.683678952,4.276812365,8.265195859,6.275076486,Corante
0.426853019,0.981348445,2.712670029,2.85365267,5.63685332,3.345717407,Candida
0.76602783,2.429231224,4.902797315,5.964697381,11.40472611,7.204432492,Candida
0.785024918,24.80059502,20.32466546,20.32511872,40.65001081,32.72555639,Candida
0.538019718,1.422038115,2.642207741,3.461068073,6.51369305,4.175338828,Corante
0.742232391,2.353617818,3.358363182,4.246586591,8.055775197,5.425720827,Candida
0.591015562,1.873144725,2.073463075,2.594488903,4.949789944,3.542922467,Corante
0.751020109,2.236100501,4.416273231,5.502029494,10.46158067,6.622721461,Candida
0.765083981,2.462855848,4.398625,5.945404719,11.49575899,8.587695447,Candida
0.782456751,3.489536358,3.865575537,5.113591386,9.603880406,6.866001139,Candida
0.761273171,3.821194614,4.258458587,4.731337225,9.226235131,6.641934532,Corante
0.557893084,1.597291168,3.235216799,3.898381699,7.861627842,5.171270194,Candida
0.634717372,5.717415676,2.332933798,3.31961843,6.165511783,7.333117712,Candida
0.724304015,2.272229933,3.74494357,5.041093919,9.457862682,6.237353915,Corante
0.778224642,2.694054212,4.423525193,6.087831799,11.81690264,8.559460553,Candida
0.592238727,1.590653282,3.140927996,4.245464493,8.868532017,5.827806126,Corante
0.590853487,1.459966262,2.593668301,3.69713612,6.860934471,4.456143437,Candida
0.740890453,3.422023615,3.064125592,4.332512649,8.144760518,6.073015994,Candida
0.733852687,2.125739322,4.737059753,5.398217248,10.60249513,6.747598227,Candida
0.792159449,4.537837864,4.336075784,7.149394067,13.08781767,9.452054175,Corante
0.451539664,1.514778136,3.309683841,4.107489053,7.93097766,4.886702984,Corante
0.633746968,1.549568743,4.85361743,5.551406112,10.77074167,6.417104635,Candida
0.700022046,1.901692759,21.10611205,21.5989493,43.02224987,22.87552037,Corante
0.657827596,2.1620589,2.307517719,3.60887546,6.570482449,4.709222235,Corante
0.61912355,1.582221939,2.672491216,3.264401061,6.25107943,4.110962215,Corante
0.733040413,2.587815042,3.2139923,4.259813723,8.025883832,5.568588348,Candida
0.678530775,2.86584989,2.979223162,4.5199781,8.270652908,5.974993201,Corante
0.737732505,2.163854873,4.763403744,5.712363208,11.68406582,7.886678837,Candida
0.785024918,25.05024023,19.73979304,19.59293805,39.25935844,32.1928114,Candida
0.590232158,1.853845621,2.023831127,2.968548481,5.866682864,5.429033082,Corante
0.671541837,2.085402275,3.108917855,5.040815146,9.57153896,6.136909319,Candida
0.782747008,3.649606513,3.785569287,6.310660739,11.46226594,8.225584314,Corante
0.772458512,2.548277627,4.749760205,6.541878679,13.3457709,9.79864094,Candida
0.7179775,2.345437258,3.085246764,4.328590448,9.256682909,5.946220599,Corante
0.4869867,1.218432003,1.861222931,2.186116365,4.212583315,2.841893542,Candida
0.58580124,1.398563202,20.17134909,20.16509481,40.33341881,20.8673822,Candida
0.785024918,25.05024023,21.12877879,20.15500814,40.81967943,32.70059863,Candida
0.769088701,2.906836917,4.203094424,6.598586308,13.22850243,8.655217584,Corante
0.446675465,1.155213434,2.154595855,2.708790369,5.144031725,3.286667362,Corante
0.722766883,2.829185238,2.940090912,4.523568182,8.72251555,6.031496924,Corante
0.740947446,4.001622157,3.773957526,5.230981233,9.737326028,7.237778475,Candida
0.726459988,2.176996481,3.397903514,5.024282724,9.898150072,7.510767276,Corante
0.791702227,3.71179531,4.280505949,6.242834277,11.69114112,8.194108023,Candida
0.111586897,0.482779748,0.612855623,0.738701513,1.419899196,1.095769358,Corante
0.785024918,27.45856098,24.26420827,23.80525327,48.00628788,37.62853449,Candida
0.215872177,1.030507004,1.018768958,3.337763629,5.623227602,3.891489235,Corante
0.707228496,2.178405307,3.176354127,3.824674649,7.348497359,5.243197458,Corante
0.71092457,2.359163887,2.726819253,4.203975307,7.669372587,5.383557251,Candida
0.7617486,2.379871498,4.803066738,5.910360659,11.26868633,7.103069818,Candida
0.785024918,23.84613035,18.79394926,18.39091912,36.9950647,30.37106602,Corante
0.631455587,1.557576595,3.212721641,3.778469105,7.274743402,4.560605238,Corante
0.697639902,2.082119709,2.863792069,4.113322833,7.975503168,5.510783432,Corante
0.770498144,2.595470136,4.10750079,5.354480936,10.0872912,6.676686806,Candida
0.663919126,1.80347996,3.540933132,3.522242545,7.06381205,4.436855386,Candida
0.649647018,2.014207562,3.749267368,4.109093785,8.038274361,5.116197566,Candida
0.700022046,1.901692759,21.53202102,21.70462914,43.32495421,22.71198321,Candida
0.756082576,2.34216786,3.830281511,4.86957291,9.222044949,6.053696719,Candida
0.777186703,2.62305374,4.501932504,6.241861729,11.75017316,7.628090859,Candida
0.704655593,2.306036957,2.554207506,4.037142833,7.333438032,5.195774549,Corante
0.787005775,2.955159488,5.714718385,7.347951018,14.71311204,9.099893999,Candida
0.329474927,0.814402699,1.852822056,2.311614828,4.439425741,2.874326325,Corante
0.720031984,2.309660452,2.911177692,3.99429292,7.502400857,5.158977147,Candida
0.757709439,2.549470697,3.875245412,6.291129329,11.37431705,8.04455542,Corante
0.538283117,1.345579583,2.049072127,2.314023885,4.496951628,2.9901818,Corante
0.722563809,3.482119057,2.711003709,4.257512259,7.741820878,6.930372203,Corante
0.74138194,2.401534156,3.311931899,4.626208882,8.689883537,6.868398422,Candida
0.746607972,2.48561961,3.379515207,5.159142986,9.448605393,6.450718342,Corante
0.47985566,1.150999863,2.345004676,3.068324152,6.004198423,4.612035086,Corante
0.651948342,1.703508289,2.912918012,3.647586922,6.932618161,4.504931475,Candida
0.662619982,1.709715755,20.93287536,20.93612225,41.87062106,21.79613089,Candida
0.479713254,2.093641321,1.642787709,2.85363433,5.324539822,4.235580595,Corante
0.668990149,2.165841123,2.662051125,3.887298892,8.06638342,5.058053451,Corante
0.256798801,1.10249673,3.862829967,3.130182011,7.020379166,4.002781562,Corante
0.771374626,3.274313087,3.639936461,5.280299473,9.935959915,6.956211197,Corante
0.785024918,25.05024023,20.22814162,20.06536762,40.25483518,32.88462251,Candida
0.743104589,2.290880892,5.154744349,5.825955954,11.32525696,6.978452855,Corante
0.710438712,2.225673575,3.48350189,4.459584321,9.125929097,6.008326623,Candida
0.73522305,2.21667895,19.64717679,19.65768454,39.31032515,20.77566444,Corante
0.76971599,2.595831557,3.979567332,5.526041032,10.55806569,7.116954353,Candida
0.742498159,2.522241687,3.443005202,4.294664601,8.38149578,5.965703443,Corante
0.764903164,2.404982088,4.428222809,6.019847421,11.31012948,7.269478637,Candida
0.747772499,2.209911346,4.380369133,5.300268242,10.14730001,6.432829473,Candida
0.681241237,1.806179974,23.45125698,24.40578225,48.3343549,25.3088855,Corante
0.785024918,25.05024023,20.53896392,20.24338097,40.67088508,32.80337368,Candida
0.708759621,2.02901459,3.355612015,4.58101298,8.550055566,5.595549223,Corante
0.746680959,2.183616934,4.364762232,5.400347362,10.2868957,6.49958344,Candida
0.785024918,24.81406084,20.35050971,20.31553254,40.64858533,32.72344604,Candida
0.766009003,2.451557499,4.798906489,6.258094618,13.03366851,9.394457033,Candida
0.527325809,1.372203122,2.39595695,2.781805755,5.384827932,3.485333149,Corante
0.148177222,0.761306089,1.137218012,1.039991579,2.128665687,1.454529695,Corante
0.551641412,1.506687954,2.119209354,3.02680643,6.121389602,4.324159065,Corante
0.701136196,1.946271438,3.591120201,4.057947142,7.8839258,5.045818966,Candida
0.768610839,2.68846851,5.110136059,5.719978483,11.16954805,7.416645819,Candida
0.746261632,2.432624019,3.475610949,4.652987947,8.724873534,5.88985001,Corante
0.369248677,1.626163506,1.709095789,3.138294074,5.603334018,3.951894794,Corante
0.618564317,1.602295981,2.914528697,4.041384238,7.519340706,4.842532228,Candida
0.77744587,3.619452131,3.990555861,5.246921901,9.865890119,7.104221825,Candida
0.575517389,2.191821194,2.027192249,2.609074153,5.947200693,4.186273966,Corante
0.761289777,2.373600054,4.750936246,6.116296601,11.56732294,7.37533998,Candida
0.60987171,1.883199783,2.019034119,3.335783729,7.419195803,4.766847773,Corante
0.685157183,2.087517037,2.990343273,3.953698392,7.572201121,5.141060933,Corante
0.698547921,2.154774486,3.40922992,3.78805857,7.562519705,5.147601805,Candida
0.793041766,3.492355612,5.169622887,6.899536499,13.34302684,9.176182626,Candida
0.756444436,2.495468806,3.774393202,5.047097094,9.825338403,6.900652192,Candida
0.769228264,3.794514568,4.058453392,5.008401392,9.629718127,7.202011282,Corante
0.700022046,1.901692759,21.61823914,21.92282793,43.70606634,23.00100188,Candida
0.44335048,1.138919257,2.101636634,2.857604281,5.53843719,3.885456268,Corante
0.724811191,2.004359018,5.029915864,5.95254122,11.46178704,7.005000606,Candida
0.785024918,23.84613035,18.41198807,18.4297034,36.89440061,30.48153311,Corante
0.750620306,2.251452642,5.602129386,6.679785426,13.13616423,8.413257728,Candida
0.717340038,3.384954626,2.703365627,4.227532805,7.81968706,5.951001224,Corante
0.664427484,1.79761336,19.77615087,20.17416791,40.16780702,21.10246826,Candida
0.725666867,2.289242954,5.273519398,4.374830012,9.706864094,5.816381002,Corante
0.644400902,1.955249626,3.359768148,3.326355337,6.734467448,4.645125159,Corante
0.75478162,2.521417299,3.623414046,4.47143583,8.688854018,5.84070944,Candida
0.687519251,2.13591514,2.51323496,3.852336981,7.035122952,4.920294551,Candida
0.747173443,4.378769003,3.846911841,4.740062964,9.104284485,7.193459286,Corante
0.702371077,3.691232428,4.710060895,4.236376596,9.183391748,6.519807598,Corante
0.678957879,1.918178585,2.903508337,4.09135546,9.817240154,5.944581637,Corante
0.574893803,1.553753104,2.074882041,2.560500587,4.885968187,3.354358938,Corante
0.763771027,2.840147653,4.083803197,5.138654316,9.936811582,6.594617838,Candida
0.785024918,24.81406084,20.37177092,20.30961223,40.65038832,32.71682249,Candida
0.704156927,1.870155633,5.068208807,6.44760771,12.20827884,7.385133874,Candida
0.58669195,1.780806891,2.548095037,2.767584637,5.473326941,3.711694347,Candida
0.771536654,2.600788662,5.773258301,6.482416849,12.65387724,8.15400715,Candida
0.716391802,1.97687022,3.562572728,4.481458568,8.5784125,5.590071566,Candida
0.560018642,1.492072216,2.275554125,2.646452761,5.110240024,3.393560013,Corante
0.743767547,2.195384875,4.428880339,5.546975253,10.55077951,6.685506894,Candida
0.73859639,2.781532061,4.446077502,4.254140672,9.005848097,5.695583388,Corante
0.761290476,3.322431543,3.618372174,5.610918481,10.2314507,7.701472493,Candida
0.370009211,1.057187673,1.582863216,2.629024378,4.748975403,3.183508297,Corante
0.687198659,1.936580208,2.975682799,4.181629646,8.090477361,5.643608089,Corante
0.691448811,2.289567112,2.581736254,4.859639679,8.580327646,6.004423235,Corante
0.727285028,2.090440443,3.625017407,4.873826029,9.290124702,6.189581481,Candida
0.730396054,2.341276437,3.331716058,4.094064766,8.042130685,5.410802109,Candida
0.56096895,1.339984967,2.836180284,3.610777787,6.971334512,4.637755306,Candida
0.687258195,1.816414807,6.362701176,5.700828054,11.733009,6.609670102,Candida
0.785024918,25.05024023,20.12508907,20.139296,40.28915844,32.86084682,Corante
0.670764074,1.73912261,20.30859362,20.09491475,40.54251235,21.02621746,Corante
0.567987866,1.528331949,3.901798981,4.285654161,8.637756775,6.223954535,Candida
0.711061915,2.239826721,3.60992695,4.69586773,8.892594093,6.049201222,Candida
0.387360284,0.972152195,19.41376909,19.61516463,39.129832,20.63641883,Corante
0.781678123,2.787800185,4.473340083,6.460956399,11.948403,7.875442227,Candida
0.540115651,1.276427322,2.928831399,3.619626225,7.096119299,4.643437602,Candida
0.769991355,3.249167927,3.644247576,5.94705116,11.11130993,7.619776202,Candida
0.67837386,1.985225392,3.064340923,4.413687838,8.610740094,5.789707438,Corante
0.704811036,3.054332156,3.055654957,4.736349864,8.64038729,6.362274811,Corante
0.706483198,1.908564346,4.065143049,5.009557897,9.55777994,5.966767022,Candida
0.794474933,4.389874964,5.217635805,7.210928734,13.47493194,10.16819814,Candida
0.250634296,1.325398254,1.194319973,1.519492326,3.069290714,2.503844482,Corante
0.470287135,1.165211363,3.487009775,4.193568902,8.540946212,5.08823455,Candida
0.732937679,2.837688804,2.632167514,4.738054583,8.819337056,6.279424512,Corante
0.123020967,0.386061764,1.237740659,2.038134836,4.075211243,2.441299713,Corante
0.507989921,1.358068537,2.475436713,2.789693606,5.43706836,3.489903233,Corante
0.741654741,2.72052885,4.022347999,4.282819469,8.829479115,5.694934309,Corante
0.655025872,2.470273008,2.545600908,3.88075945,7.131651649,5.147788002,Corante
0.785024918,25.05024023,20.20089058,20.08845887,40.23320849,32.78340393,Candida
0.662619982,1.709715755,21.79327806,22.61851845,45.13468094,23.53217795,Corante
0.724948439,2.136739027,3.696486142,4.50064968,8.844190087,5.716031331,Candida
0.570024712,1.420964238,2.842359771,3.56990201,6.943317096,4.768971425,Candida
0.700022046,1.901692759,21.05368892,21.12074494,42.20806789,22.09010797,Candida
0.485980431,1.192943434,2.464708438,2.997505798,5.833050225,4.273611895,Corante
0.683215081,3.310055327,2.593425663,3.83593689,7.515302009,5.598363678,Corante
0.727096348,2.051319102,5.045540126,5.67788509,11.08637302,6.800890996,Candida
0.770939713,2.928115689,3.656161148,5.272605117,9.841712276,6.790320107,Corante
0.703732332,2.288908038,2.940394886,4.013654785,7.716304404,5.555110401,Candida
0.74300443,2.397540616,3.541715989,5.897582448,11.37055486,7.158698194,Corante
0.788433524,3.609020433,3.991744359,6.416106075,11.74186445,8.22075543,Candida
0.644290222,2.712180485,2.582397738,3.49305748,6.591915604,4.880513532,Corante
0.785024918,25.05024023,20.72668215,20.17517056,40.63089574,32.75073809,Candida
0.62653308,1.761132531,2.58623157,3.180541939,6.070076538,4.237443568,Corante
0.740783794,2.757155336,3.228423929,4.19679626,8.046276059,5.793766635,Candida
0.739091001,2.86599352,2.835145681,4.270155006,8.225783208,5.879550373,Corante
0.780823559,2.723002706,4.496974194,5.983020565,11.24970201,7.366368936,Candida
0.504480998,1.275555931,2.402600367,3.380362294,6.477212079,4.116944781,Corante
0.662619982,1.709715755,21.19460178,22.11360248,43.82582598,22.98221393,Candida
0.699955226,2.226223365,3.265234811,4.281719978,8.056538998,5.450619462,Corante
0.744763546,2.240980486,4.177268759,5.990712724,11.12594251,7.410235514,Candida
0.722583104,2.01269337,4.442568371,5.35612708,10.45202766,6.740249531,Candida
0.395362586,1.033369871,1.606650461,1.817340836,3.530085094,2.338366392,Corante
0.607222774,3.477450933,2.371892704,2.974373552,7.704984668,4.719205673,Corante
0.751204442,2.529811571,3.288938002,4.826962129,8.94454189,6.424314949,Corante
0.71092457,2.359163887,2.726819253,4.203975305,7.669372584,5.383557249,Candida
0.49210069,1.604410695,2.175882046,3.262402691,6.012603327,4.089559677,Corante
0.737751906,2.113704948,4.110055344,5.048495018,9.634951399,6.124330419,Candida
0.618699725,1.697085477,3.279861338,3.472827017,6.851585987,4.321372568,Corante
0.77117765,2.718226884,4.40042618,6.031797632,11.78020753,7.952374927,Candida
0.614289777,1.918330668,4.252145997,4.063114157,8.448929329,5.338311267,Candida
0.731448314,2.070510045,4.67613012,6.087910954,11.49734635,7.13448457,Candida
0.550538036,1.664499922,2.356300575,2.965084488,5.696129664,3.836410444,Corante
0.7163984,2.343895907,5.847168894,4.638138316,9.881444102,6.438626495,Corante
0.345965472,0.870786335,1.895380655,2.494021543,4.808728369,3.383104493,Candida
0.665518099,1.785426754,3.547484892,4.718163782,8.887221559,5.629872532,Candida
0.746721202,2.302579912,3.991362489,5.160463306,9.762792676,6.34390451,Corante
0.7679233,3.07052096,3.500137492,4.701162165,9.373603149,6.781198881,Candida
0.657192403,1.679565187,3.861397874,4.350187807,8.457053205,5.190205945,Candida
0.744176675,2.161878393,5.119167818,6.125152111,11.74760409,7.209383814,Candida
0.735642732,2.299731782,3.91164377,4.294878949,8.560354528,5.498583025,Candida
0.484373608,1.961966027,3.178964297,3.002769882,6.346728246,3.983902721,Corante
0.332815968,0.855189984,1.629255586,2.096489613,3.965558457,2.524729428,Candida
0.551641412,1.506687954,2.119209355,3.02680643,6.121389599,4.324159062,Corante
0.639679038,1.967289695,2.354467625,3.465300972,6.409214733,4.45616436,Corante
0.785024918,23.84613035,18.71476483,18.38462325,36.94357275,30.38165827,Corante
0.785024918,25.05024023,20.49830791,20.26591307,40.70312971,32.80564266,Candida
0.776894566,2.970233796,4.156477529,6.743555003,12.83955823,8.22900586,Corante
0.621785851,2.025280835,2.38953223,3.7684689,6.877628622,4.93592667,Corante
